label,label_name,generator,split
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
0,real,0,test
1,fake,4,test
0,real,0,test
1,fake,6,test
0,real,0,test
1,fake,7,test
0,real,0,test
1,fake,8,test
0,real,0,test
1,fake,1,test
0,real,0,test
1,fake,2,test
0,real,0,test
1,fake,3,test
